word,vid_count,total_count
takeout,6,8
router,2,3
passwords,12,24
impossibly,2,3
debacle,2,2
waluigi,2,2
fails,4,4
www,6,9
firm,5,5
assured,3,3
recreate,2,2
counterparts,3,3
synonymous,2,2
grape,2,5
like…,14,14
mush,2,2
flavors,5,18
pulp,3,3
exotic,6,12
narrative,3,3
sultan,2,2
calculus,6,7
shampoo,3,3
all—it,2,2
guzzling,2,2
2022,3,3
it…,5,5
translating,2,2
accurately,9,11
gravitational,5,8
clarify,4,4
rocket,5,5
observatory,2,5
satellites,4,8
renaissance,3,3
trains,9,22
railroads,2,2
jupiter,4,6
measurements,2,3
rhode,5,5
greenwich,3,12
peasant,2,2
arbitrarily,2,2
timekeeping,3,4
1911.,2,2
noon,3,12
medieval,3,4
insists,2,2
venezuela,3,3
ireland,7,11
reference,8,8
union,14,28
brilliance,3,6
geneva,5,7
ruth,3,3
millisecond,3,4
standardize,2,2
toaster,3,5
telecommunications,3,3
1916,2,2
maps,9,11
paris,8,10
leap,4,13
opting,2,2
cholera,3,3
sizable,5,6
zones,4,16
13th,2,2
geeks,2,2
grasp,5,8
baltimore,3,16
internationally,2,2
1884,2,4
twilight,2,2
nebula-exclusive,2,2
enforced,5,5
arrested,9,9
evade,2,2
inconvenience,2,2
amended,2,2
be…,4,4
indefinitely,2,2
ranked,4,5
340,2,3
kong,6,6
aaaand,2,2
fines,4,6
enforcement,4,4
bois,2,2
artists,3,3
industries,3,3
stems,3,3
dallas,4,5
mayoral,2,2
artistic,3,3
harlem,2,3
leapfrog,2,2
brunswick,2,2
scaffolding,3,22
inspected,2,2
tragically,3,3
yorkers,3,3
metro,2,9
disembodied,3,3
fantasy,2,2
civilians,3,3
big-budget,7,7
invested,2,2
palettes,2,2
mexican,4,7
tasked,3,3
demanding,5,5
ethiopians,2,2
encouraging,3,3
1939,3,3
cohesive,3,3
post-production,4,4
ad-free,26,26
"300,000",6,7
appealed,2,2
ethiopian,2,18
chefs,2,2
saltwater,2,2
westernized,2,2
authentic,3,3
aimed,2,2
embassies,2,2
diplomats,3,13
launched,8,8
tourism,6,7
hitler,3,4
pride,3,5
abroad,3,4
non-fiction,19,19
ratios,2,2
foreigners,4,5
cracker,7,7
indian,7,7
diplomacy,5,5
landings,3,3
dubai,2,2
theoretical,6,6
perth,3,4
antarctica,5,12
boeing,8,12
faa,5,6
breeze,3,3
1985,7,7
airbus,3,4
thriller,4,4
audiobooks,9,19
snag,2,2
nicaragua,3,5
suits,4,5
diversion,2,3
airplanes,8,9
sydney,2,2
podcasts,6,9
pdf,3,3
best-selling,2,2
sphere,2,3
johannesburg,2,2
airline,15,32
navigation,2,2
greenland,6,9
arctic,8,19
737,3,5
regulars,2,2
poles,6,9
necessitate,2,2
airports,10,16
antarctic,4,6
governing,4,6
hong,6,6
pilots,5,11
argentina,2,3
memberships,2,2
crew,16,27
ankle,2,3
shave,4,7
500-500,8,9
clinton,6,6
audiobook,10,26
teaching,12,15
working-class,2,2
topping,2,2
client,3,8
futures,6,33
celebrity,5,7
sandwich,12,19
approachable,9,9
austria,3,3
asset,3,4
uncle,7,7
buyer,4,13
fled,3,3
instruments,3,4
cryptocurrency,3,3
827,2,2
monetary,3,3
whiz,6,8
bankruptcy,2,2
singapore,5,16
exchanges,2,4
sentenced,2,3
bearings,2,5
ing,2,3
agreement,9,13
seller,2,11
profits,6,14
reputation,5,5
renowned,6,6
pays,4,4
markets,7,8
conditional,2,2
ambitious,3,3
reserves,4,4
kosovo,2,7
arrangement,5,5
relations,4,6
hai14,4,4
sudan,2,3
but…,5,5
transition,7,8
territorial,2,2
recipes,5,5
soviet,9,26
franchise,3,3
autonomous,2,4
controversy,6,7
incorporate,2,2
chops,2,3
zealand,6,9
genocide,2,2
economic,18,29
un,9,33
dispute,8,9
of—you,2,2
semi-autonomous,2,2
relying,4,4
pre-proportioned,2,2
taxpayers,3,3
colonial,3,3
continents,4,6
self-sustaining,2,2
2027,2,4
super-cool,3,3
ploy,2,2
europeans,4,4
villages,5,6
1543,2,2
nonfiction,10,10
nash,2,2
eez,2,3
1871,2,2
consist,2,2
lore,3,5
24-hour,2,2
ballots,2,2
offices,5,5
mascots,2,2
mainland,9,14
murder,14,16
bricks,22,56
three-part,5,5
nebula-curiositystream,3,5
brits,5,6
administrative,2,2
ferry,4,11
governor,5,9
bigly,2,2
narrator,3,3
kilometer,8,13
shi,2,2
spiel,2,2
1862,2,2
municipalities,2,5
tourist,4,5
far-off,2,2
israel,4,9
nerds,14,15
monarchical,2,2
"1,200",3,3
full-length,5,5
and/or,3,3
eastwood,2,2
montana,2,2
films,8,11
recruiting,2,2
blockbuster,2,2
notable,3,3
cutoff,2,3
posters,2,3
christopher,6,9
appropriation,2,2
mounting,2,2
award,2,4
contractually,2,2
clint,2,2
genre,2,2
grossing,2,5
elegant,2,2
thanksgiving,2,2
audiences,3,4
anne,2,2
theatrical,3,5
vacation,8,15
surpassed,2,2
time-consuming,2,2
1975,4,4
innovating,2,2
income,7,11
prisoner,4,8
prohibits,4,4
violated,4,4
blink,2,2
violation,5,5
dressing,4,4
1949,3,3
convention,8,15
53,2,2
reporting,4,7
railway,5,13
trucks,6,7
mysteriously,2,2
filed,5,5
telegraph,2,7
old-fashioned,2,2
dusty,3,3
affair,2,2
yahoo,2,2
long-distance,4,7
ting,6,36
samuel,2,2
peloton,2,2
definitively,2,2
implement,2,2
nationwide,6,6
decode,3,4
postal,5,10
fortune,4,4
morse,2,2
outdated,6,7
mailing,3,7
cancellation,2,2
occasions,4,4
redesign,2,2
rainforest,3,5
bridges,3,3
alaska,6,13
slavery,4,5
round-trip,5,8
transporting,6,7
mr,7,12
cruises,2,4
chartering,2,2
crewed,2,2
smuggling,2,2
jones,5,7
hawaiian,2,2
captivating,3,4
panama,3,6
cunning,2,2
railroad,2,2
billionaire,3,3
loophole,7,12
stringent,2,2
american-flagged,2,2
merchant,2,2
harbor,4,4
that…,3,3
exclusively,18,20
practices,5,5
1920,3,4
finland,2,2
catalogue,9,11
caveats,3,3
richest,2,2
feared,3,3
semi-satirical,4,6
1951,2,2
wright,2,2
environmentally,3,3
casino,6,6
refuses,3,3
speeding,2,2
verifiable,2,2
tallest,5,11
broader,3,4
competitions,3,3
rope,2,2
colossal,3,3
waterways,3,3
witnessed,2,2
parrot,2,7
1991,4,5
1963,5,5
hugh,2,5
finnish,2,2
boaters,2,3
suss,2,2
overly,3,4
bowls,3,3
pilgrimage,2,3
mecca,2,11
just…,3,3
translation,3,4
"72,000",3,4
religion,5,8
muslims,3,3
teriyaki,2,2
start-to-finish,2,2
muslim,2,2
traditionally,12,13
invent,8,10
efficiently,3,4
logistical,3,3
islamic,3,12
philadelphia,2,2
sacred,2,2
saudis,2,2
visitors,3,7
tens,10,10
away—they,2,2
lakes,4,6
bounded,2,2
korea,8,68
nonprofits,2,3
inland,2,2
disconnected,2,2
crust,4,6
rivers,8,13
continental,6,8
bettering,2,2
cleanup,3,4
currents,2,3
bureaucratic,3,3
weirdos,2,3
northernmost,2,12
glimpse,3,3
uninhabited,2,2
enslaved,2,3
anti-aircraft,2,2
sighting,3,3
poll,2,2
bunker,3,5
glaciers,2,3
heritage,3,4
catherine,2,2
guesses,2,2
santa,2,4
exploration,3,4
merchandise,2,3
svalbard,2,24
1926,2,2
gravel,2,6
piles,4,4
southernmost,2,2
morty,3,6
cannons,3,3
composed,9,9
witnesses,2,3
310,2,2
tunnels,7,17
sentient,3,3
axis,3,14
transformer,2,2
rotate,3,3
efficiency,6,8
upside-down,2,2
rig,3,3
answering,5,6
humankind,2,2
one-pound,2,2
transitioning,2,2
mines,5,6
middleman,2,2
approximately,5,5
checkmate,2,2
conservation,3,3
vehicle,7,10
laborers,2,2
tonnes,2,2
rotates,3,4
52,3,4
please…,2,2
adjusted,3,3
capitalism,10,10
psa,2,2
nixon,6,6
workforce,2,2
attempting,4,4
librarian,3,5
basing,2,2
tanked,2,2
predictable,3,3
compiled,4,4
considers,3,3
flawed,3,3
economist,3,3
crunched,2,2
placing,4,4
mars,4,5
assigned,8,10
valuing,2,2
accountant,2,2
valued,5,5
drumroll,2,2
bureaucrats,2,2
fixes,2,2
problem-solving,6,6
lads,2,2
upped,2,2
subsidy,2,10
68,5,5
opposed,3,3
astrophysics,2,2
slag,2,2
mystical,3,3
fantastical,2,2
misspelled,4,6
biomass,2,2
renew,2,2
risen,2,2
avengers,4,4
bugger,2,2
taxpayer,2,2
pence,2,5
typing,7,7
economics,7,7
respectively,3,3
bureaucracy,5,5
subsidies,3,3
applicants,2,2
foster,2,2
there…,2,2
begs,3,3
paperwork,3,3
lawyers,4,6
competent,2,2
estate,3,10
registration,5,5
poem,4,9
contacting,3,3
majesty,2,4
deeds,2,3
domesday,2,3
stealing,9,13
1086,2,2
mandatory,2,2
shortages,4,5
1066,2,2
bushes,2,2
170,2,2
ownership,15,20
handing,2,2
conqueror,3,5
widow,2,2
nicknames,3,3
judy,2,2
payments,2,3
decidedly,3,4
eligible,3,6
certificates,3,3
99.,3,4
1969,3,3
treasury,8,31
googled,3,3
rebuild,2,2
dictators,2,2
reserve,3,4
four-year-old,2,2
nike,2,2
corrupt,4,5
is…,10,10
curiositystream/nebula,11,12
las,2,4
defunct,3,3
dessert,2,2
inspector,2,10
mastery,2,2
interviews,3,5
thingy,4,7
boast,2,2
specialty,2,2
villain,4,4
recruited,3,3
flash,2,6
markup,3,3
inspectors,2,19
reservation,2,3
couples,2,3
accommodations,3,3
evenly,4,4
hospitality,2,2
poised,2,2
birmingham,2,2
wraps,2,2
declassified,2,2
soviets,4,5
a…,3,3
convicted,4,9
south-east,3,3
designated,4,5
olde,3,5
journalist,3,3
parliamentary,2,2
shush,2,2
endorse,4,4
attraction,3,3
bribing,3,3
manchester,2,2
lax,2,2
launching,4,4
nation,22,40
mkbhd,2,2
secrecy,2,13
offensive,3,3
platoons,2,2
cesium,2,6
threats,5,5
citing,3,3
sandbags,2,2
h.,3,3
determines,3,3
victory,2,2
habitation,2,3
bomber,2,2
con,2,4
30-day,7,9
simon,2,2
stationed,3,5
officers,4,5
atheist,2,2
toyota,2,2
martian,3,3
honest-to-goodness,2,2
lengthy,3,3
shrewd,2,2
nation-states,2,2
charter,6,6
deter,3,4
acronym,3,3
influencing,2,2
curb,2,2
iraqi,2,2
appropriateness,2,2
deployed,2,2
restore,2,2
khan,2,3
lockdown,2,2
securely,12,13
1922,2,2
login,4,4
krispies,2,2
dashlane,13,83
peaks,2,3
expanded,8,9
personalized,5,5
storms,4,4
escalators,2,2
ingenious,2,2
retire,2,4
pakistan,2,19
czech,3,15
wyoming,3,4
s…,3,3
expedition,3,3
winters,2,2
northward,2,2
wake-up,2,2
inescapable,3,4
winds,4,8
evaporates,2,2
gore,2,2
sinks,2,6
westerlies,2,4
impress,3,3
punishing,2,2
bite-sized,7,7
eternal,2,2
cubic,2,3
"1,600",2,2
extends,4,4
are—it,2,2
crucially,5,5
disputed,3,3
splits,3,3
monsoon,2,2
runoff,2,2
uh…,12,16
artist,2,2
cools,3,3
exacerbated,2,3
adder,2,3
astronauts,2,4
agonizing,3,3
viewing,2,2
degradation,2,2
terrestrial,2,2
exempt,2,2
mint,5,12
adjective,3,3
theirs,2,2
romance,3,4
1930s,3,3
animators,4,4
phenomena,3,3
pronunciations,4,5
vii,4,5
amplitude,2,3
trilogy,2,2
sirens,2,11
shortage,4,6
costly,3,3
stutter,2,2
adsense,2,2
featuring,4,4
fact-checking,2,2
semi-educational,2,2
questioned,3,3
nouns,3,4
swap,3,3
antigens,2,2
asians,2,2
swimming,4,5
orbit,5,8
climates,3,4
geiger,3,5
portrait,3,4
noun,3,7
geosynchronous,2,3
misogyny,2,2
researching,2,2
heir,3,5
owl,2,3
waitresses,2,6
shorts,2,3
amendment,8,12
workaround,3,3
contrary,2,2
t-shirts,3,3
navy,3,3
buffalo,6,47
certified,3,5
129,2,2
themed,2,2
sexism,4,5
hulu,2,2
southwest,2,2
14th,2,3
servers,7,10
pennsylvania,3,10
libraries,3,3
atlanta,3,5
hairline,2,2
attendants,3,4
logistics,6,8
pricing,11,12
proudly,3,3
hurricane,2,4
airlines,13,42
destinations,8,11
expressvpn,8,47
oakland,2,2
crashes,3,3
communism,5,6
measly,3,3
grandparents,3,3
domain,17,60
minnesota,3,3
warren,2,3
courts,7,7
showmakers,9,11
jr.,4,5
unused,4,5
yell,3,3
adopting,3,3
fort,3,4
pesticides,2,6
it—but,2,2
4chan,2,2
mon,3,3
ol,2,2
combating,2,2
unusually,4,4
quizzes,2,2
dave,2,2
literary,3,4
schedules,4,4
midday,2,2
historians,7,8
fundamentally,3,4
valiant,2,2
seminal,2,2
roger,2,3
brick,14,30
persecution,2,2
t.,2,2
1932,2,2
weir,2,3
spartans,2,2
odyssey,2,4
lamps,3,3
fueled,2,2
routed,2,2
dickens,2,3
experimental,4,5
historian,3,3
capita,4,4
proprietor,2,2
terrorism,3,4
1948,3,4
mississippi,2,2
w.,2,7
detroit,3,12
deliveries,2,2
epicenter,2,2
freighter,2,4
pivoted,2,2
hover,11,64
warheads,4,6
opt,2,2
idle,2,2
@,7,9
extensions,10,14
subsidiary,3,9
decipher,2,3
banking,3,5
sum,6,6
visa,5,6
tesla,3,5
mastercard,3,4
kits,3,3
51,4,4
drunkenly,2,2
adjacent,2,2
conundrum,2,2
symbols,3,3
predetermined,2,2
ranch,3,3
calculating,2,3
consequential,3,3
scrape,2,2
encryption,2,2
sudoku,2,5
shortly,2,2
hack,3,3
routing,2,2
financially,3,3
money-laundering,2,2
determining,2,2
predatory,3,3
backed,6,7
clay,4,7
salesman,4,6
durable,2,2
vox,2,2
three-day,2,2
copyrighted,2,2
jerks,4,4
arbitrage,2,5
stocks,4,13
which…,2,2
makers,2,3
unloading,2,2
kanye,2,2
high-frequency,2,2
resumed,2,2
encrypts,3,3
vpn,11,14
strategies,2,2
gladwell,2,4
musk,4,5
rounded,2,2
neolithic,2,2
reroutes,2,2
comedy,2,2
amish,2,2
approximate,2,2
elon,6,13
lend,2,2
concise,2,2
incognito,2,3
darwin,2,2
dysentery,2,2
isps,2,3
malcolm,3,5
accessing,2,2
148,2,4
peninsula,3,8
gregorian,2,4
ceo,6,7
violate,4,7
declaration,3,3
prohibit,3,3
eu,6,7
stretches,5,5
legality,2,2
northeastern,2,2
335,2,2
sailing,2,2
byzantine,2,3
parliament,3,8
monastery,2,2
bedroom,5,5
iceland,5,20
schengen,3,4
christian,3,4
govern,2,2
sovereign,2,2
sovereignty,3,3
long-standing,2,2
avatar,2,4
republic,8,23
modeling,3,3
mathematicians,2,2
83,2,2
betrayed,2,2
proves,3,4
sociologist,2,2
rapper,2,2
tended,2,2
grandmother,3,5
1965,3,3
jeffrey,2,2
winnebago,2,2
handwritten,2,3
bid,2,2
georgia,6,19
poetry,2,2
dmv,3,4
aci,2,2
sonic,2,3
high-speed,4,5
passports,2,2
merry,3,3
manages,3,3
auction,3,3
reasonably,5,6
waffles,3,4
apartments,4,7
esteemed,2,2
canadians,7,8
stating,3,3
polymatter,4,4
montreal,2,3
landlines,3,4
delaware,4,27
clause,4,4
strap,4,4
masterclass,4,4
writer,11,13
slogan,2,2
carp,2,28
plains,3,4
universities,2,2
getaway,3,3
mongolia,2,2
geography,2,2
rocky,2,2
inspect,3,3
permitted,3,3
farmland,2,6
annually,2,2
barley,2,2
equally,6,6
possess,2,2
hefty,2,2
ecosystem,3,3
sparsely,2,2
spotted,3,3
sinister,3,3
circular,2,2
milliseconds,5,8
unpredictable,3,3
phew,2,2
swirl,2,2
outages,2,3
accusing,2,2
1861,2,2
"7,000",2,2
fabric,2,2
take-out,2,4
clandestine,2,2
hai12,2,3
syndicate,2,2
vending,2,4
profitable,7,7
monopoly,4,4
il-sung,2,2
lobby,5,9
addict—i,2,2
halt,2,2
counterfeiting,3,4
subtle,2,2
for…,2,2
laundering,3,3
variants,2,2
operations,5,5
reason—the,2,2
cia,6,20
segue,3,4
charters,2,2
sells,3,3
harold,2,9
inviting,3,3
stanford,2,3
freud,2,2
russians,2,5
transcript,2,4
drawings,2,2
richard,5,6
did…,2,2
—and,2,2
nebula—the,19,22
f.,2,2
psychological,2,2
here—it,2,2
reinforced,2,2
trails,3,3
theft,3,3
solitary,2,3
hamburglar,2,2
rental,4,5
escaped,3,3
is—and,2,2
lightsaber,2,2
cooped,2,2
undisclosed,2,2
transparent,4,4
luxurious,3,3
suspiciously,2,2
gmail,2,2
recreation,2,2
escaping,2,2
20-30,3,3
consistently,3,4
amusement,3,3
explicitly,2,2
88,3,3
owing,2,2
inform,3,3
extraordinarily,2,2
roles,2,2
nuanced,2,2
obnoxious,2,2
top-quality,23,23
framing,2,2
linguistics,5,5
verbs,2,2
grammar,3,4
educational-ish,3,3
tones,3,6
meanings,2,3
entirety,7,7
rugged,2,2
com/hai—and,2,2
verb,6,14
liberal,3,6
muammar,2,3
sim,3,3
penalty,2,2
bummer,3,4
sanctions,4,16
leaders,9,9
1971,5,10
yeah…,2,3
treaties,2,3
illegally,3,3
gig,2,2
suppression,5,7
award-winning,4,5
treaty,11,25
1946,2,2
bombing,4,4
lte,2,2
purse,2,2
buttons,5,6
denmark,2,2
monica,2,2
respected,2,2
92,4,4
congratulations,7,7
capitals,3,3
cattle,3,8
kardashian,2,2
1900,4,5
beverage,4,4
unbelievable,2,2
varies,3,3
presidential,6,16
kidnapping,3,3
geological,2,3
year-old,6,8
"12,000",2,2
1910,2,2
doom-scrolling,2,2
swoopy,2,2
voter,3,3
mid-20th,2,2
discrimination,2,2
scholars,5,6
voiceover,3,3
biden,6,8
animating,2,2
bartlett,2,2
uncertainty,2,2
boi,5,6
interpretations,2,2
assets,4,11
loans,2,4
expects,2,2
orlean,2,2
billionaires,3,4
susan,3,3
charming,4,4
finite,3,3
spoken-word,2,2
solves,3,3
storytelling,6,6
tic,2,2
opponent,3,4
andy,2,2
rip-off,3,3
sparkling,2,2
tic-tac-toe,2,5
secretary,5,8
australian,7,16
amtrak,3,3
sao,2,3
covid,4,4
pluto,2,2
"1,250",2,2
linguistic,2,3
deaf,2,8
was…,2,3
educators,2,2
nicaraguan,2,4
crayons,2,2
leaned,2,2
dialect,2,2
subscriptions,4,4
dastardly,4,4
alaskan,3,3
vocab,2,3
remarkable,2,2
grammatical,4,5
dumbledore,2,2
algebra,3,3
nfl,2,3
motto,2,5
leaning,3,3
grossest,2,2
romeo,2,2
browns,3,3
dominant,2,2
senators,3,14
graph,2,3
brave,3,3
trout,2,2
moose,2,2
elites,2,2
hour-long,2,2
slippery,2,3
rink,3,4
leagues,2,5
trends,2,2
representatives,2,2
sentences,3,6
calculations,3,3
underdog,2,3
planners,2,2
unpaid,4,4
terrain,2,2
dam,4,6
imperial,3,3
moral,5,5
horizons,3,3
powerpoint,2,3
unrelenting,2,2
withstand,2,2
photography,11,13
voila,2,2
secretive,2,2
engineers,4,7
passions,3,3
brownlee,2,2
dns,2,9
telecom,3,12
censorship,2,3
17th,2,2
2/3,2,4
greeted,3,3
beaten,3,4
—in,2,2
plural,2,3
intuitively,3,3
distinguish,2,2
mandarin,2,2
emphasize,2,2
smosh,2,2
40-minute,6,8
vowel,3,23
patents,2,7
leprechaun,2,2
about…,2,2
aiming,2,2
importing,2,2
austrian,3,3
kind-of,2,5
one—is,2,2
big-boy,2,2
skis,2,3
overpriced,3,3
skiing,5,13
north-south,2,2
koreans,4,7
taylor,2,10
tickets,11,24
dprk,2,6
filmography,2,2
thing—which,2,2
bore,2,2
majestic,2,2
jfk,3,4
anthem,4,5
topeka,2,2
nbc,2,2
prompting,2,2
yellowstone,2,8
1907,3,3
biscuits,2,2
producer,2,2
¼,2,3
¾,2,2
tub,2,2
outfits,2,2
glance,3,3
trademarks,2,4
motorola,2,2
taco,5,6
cease,2,2
amidst,3,3
desist,2,2
catalogues,2,2
gaggle,2,2
thing…,2,2
pfizer,2,2
chapstick,2,3
television,2,2
monuments,2,4
novel,5,5
hating,2,2
reign,2,2
greenhouse,2,2
daniel,3,11
volcanic,5,12
brag,2,2
bazillion,2,3
victor,2,2
potter,2,10
volcanoes,3,3
firmly,2,2
vienna,2,3
eruption,3,14
hike,2,2
scariest,2,2
mansion,4,4
pharma,2,2
harry,4,14
arson,3,3
domains,5,6
rains,2,3
karl,2,2
mia,2,2
inventor,2,2
radcliffe,2,11
famine,2,4
insofar,2,2
the…,2,2
smartly,2,2
5-minute,2,2
friggin,2,2
realistically,3,3
aggregate,2,3
um…,8,10
emissions,3,4
fossil,2,2
forgets,2,2
fees,5,5
gov,2,2
smash,2,2
returning,6,6
remembering,5,5
courtesy,3,3
feds,7,8
writes,2,3
cement,2,4
constitutional,7,9
willikers,2,2
halfasinteresting,4,4
reconsider,2,2
inventions,2,3
permission,5,6
flyer,2,3
rival,4,4
syncs,4,4
1952,3,4
inventing,3,5
sponsorship,2,2
bingo,4,4
derek,2,3
disproven,2,2
liar,3,3
oddities,2,2
haters,2,2
chaplin,2,2
illiterate,2,3
stratford,2,2
displayed,5,5
explanations,2,2
entertain,2,2
conspiracies,2,4
dumber,2,3
overthrow,2,2
signature,3,7
unfinished,2,2
factual,2,2
powerless,2,2
stone-cold,2,2
highlighted,2,2
charlie,2,2
waterway,2,2
curtains,2,2
chilling,2,2
day—which,2,2
all-around,2,2
grass,2,2
habitats,2,2
dentists,2,2
tsunami,2,2
conditioner,2,2
volatile,5,6
loneliest,2,2
toasters,3,3
real-estate,2,2
voltage,2,2
stonks,3,3
funnier,2,2
plumber,2,2
meltdown,2,2
house…,2,2
alternating,2,3
hertz,3,11
mortar,2,5
rhymes,2,3
avian,3,3
inject,2,2
sanctioned,2,2
procuring,2,2
stuff—and,2,2
warehouses,4,6
mcmanus,2,3
mid-atlantic,3,3
whoosh,2,2
inequality,2,2
griffin,2,2
joes,2,3
coriolis,2,2
activist,2,2
takeover,2,2
before—and,2,2
toll,2,2
nearest,8,11
trader,3,5
day-to-day,2,2
typo,2,9
essay,3,3
notch,4,5
nonsensical,2,2
nickname,2,3
bumfuzzle,2,3
slimy,2,2
1947,2,2
apron,2,2
abbreviations,2,4
edinburgh,2,3
senate,6,22
1931,2,3
attenborough,8,8
occupation,2,2
grindlewald,2,2
biverston,2,2
batman,4,4
interpreting,2,2
colorblind,2,2
royland,2,2
pr,3,4
guam,2,3
preserving,2,3
uss,3,7
johnson,5,8
mustaches,2,2
socialist,3,4
polo,2,2
heathens,2,2
franklin,4,8
roosevelt,3,16
mythical,2,2
conveniently,4,4
dotted,2,2
tycoon,2,3
memorial,4,4
obsession,2,2
fdr,3,7
sincere,2,2
overdue,2,2
precedent,3,3
bans,2,2
spouses,2,3
heirs,2,2
elizabeth,4,13
silly-sounding,2,2
victoria,3,8
old-timey,5,5
hops,2,2
offerman,4,4
1901,3,3
louis,3,3
commonwealth,3,4
dynasty,3,4
monarchy,4,8
two-year-old,2,2
eight-month,2,2
daughters,2,2
descendant,2,2
norman,2,3
helena,5,6
hunk,2,2
relieved,2,2
immigrants,2,2
spoilers,2,2
nebraska,4,6
vermont,2,4
criminal,9,10
loaf,2,19
punished,3,3
blenders,2,2
spaghetti,3,3
semi-successful,2,2
downton,2,2
abbey,2,2
incidents,3,3
americas,2,2
vendor,2,2
globally,3,3
dystopian,3,3
landfall,2,2
michel,2,6
minorities,2,2
embrace,2,2
planting,3,3
more…,3,5
sequel,4,4
devin,3,9
traditions,2,3
phantom,2,4
get…,3,3
governmental,2,2
worthwhile,2,2
half-century,2,2
opera,2,2
nebula—a,2,2
represented,5,6
pen,3,6
billing,2,2
password,10,15
wavelength,2,9
t-mobile,2,2
autofills,3,3
technological,2,2
column,2,12
drake,2,8
telescope,2,2
concave,2,2
horizontal,2,2
big-brain,2,2
dreamworks,2,2
salary,4,15
yup,2,2
nevada,2,18
symmetrical,2,2
elena,2,2
bison,2,3
buffalos,2,2
plain,3,3
jury,5,5
ado,2,2
occasion,2,2
troy,2,2
accountants,3,6
prosecuted,2,3
xyz,3,3
explorers,3,4
autoplaying,2,2
misread,3,3
hasselhoff,2,2
jurisdiction,2,3
legaleagle,3,4
199,2,4
names—like,2,2
objectively,2,2
goodall,14,14
sails,3,4
businessmen,3,6
sixty-nine,2,2
demonetization,4,4
earthquakes,2,3
paths,2,2
curiositystream—the,2,2
imaginary,7,8
skater,2,3
angular,2,2
zurich,2,2
middle-of-nowhere,2,2
500-500.,2,2
provision,4,4
declaring,4,4
loosely,4,4
biography,3,3
french-speaking,2,5
bleachers,2,2
know…,7,7
rom-com,2,2
sinking,2,2
brakes,2,2
font,2,2
anthony,3,3
hamilton,3,3
present-day,2,2
cab,2,2
hierarchy,2,2
soliders,2,2
antennae,2,7
loopholes,2,2
overseen,3,3
155,2,2
nondescript,3,3
del,2,2
multicolored,2,2
scrappy,2,2
cartels,2,3
167,2,2
low-level,3,3
stance,2,2
dakota,4,30
hadfield,6,6
embassy,3,4
belgian,2,4
christians,2,2
jong-un,2,2
ussr,4,7
rinks,2,2
entertained,4,4
uncreative,2,2
interpreters,2,2
penchant,2,2
supplies,2,2
1953,2,4
citizenship,2,3
pyongyang,4,16
uniforms,2,2
landline,2,2
iss,2,8
electing,2,2
politicians,4,6
astronomical,2,2
passion,3,3
ballot,3,8
mailed,2,3
clerk,2,6
actor,8,9
blatant,2,2
legislature,3,5
scarily,2,2
possessed,3,3
housed,3,3
disneyworld,2,3
depository,2,2
disposing,2,2
people—not,2,2
sweepstakes,2,10
debates,2,2
baddies,2,3
façade,2,2
relaunch,4,5
domination,2,3
onions,2,23
interim,2,2
gerald,5,6
io/hai,2,2
mantle,2,3
tectonic,2,7
url,2,2
charity,3,4
extra-special,2,2
ale,2,3
tiger,2,2
direct-to-video,4,4
eminent,2,3
pigeons,2,4
cigar,2,2
thorough,2,2
seventh,2,6
st.,2,2
triangle,2,3
1930,2,2
initialism,2,2
sign-ins,2,2
soros,2,2
hacks,2,2
hard-earned,3,3
pyramid,3,5
catastrophe,2,2
intends,2,2
wrath,2,3
online—it,3,3
benjamin,2,5
applebee,2,3
breaches,2,2
medium-sized,2,2
grande,2,5
pitch,3,13
casinos,2,2
fluctuations,2,2
quarantine,3,4
2009.,3,3
charmingly,2,2
douglas,3,3
switchboard,2,2
fraught,2,2
inspecting,2,2
filmmaking,2,2
counters,3,3
newark,8,21
protests,3,3
slab,2,4
miserables,2,2
here…,2,2
narita,2,3
backyard,2,2
undoubtably,2,2
travelers,4,4
runways,2,2
sewage,2,2
700-ish,2,2
flour,2,2
parachute,2,2
specifications,2,3
heater,2,2
garnered,2,2
wrinkle,2,2
paragraphs,2,2
theorist,2,2
cent,2,2
literal,2,2
brrr,2,3
raccoons,2,3
avocado,2,2
risk-free,2,2
chairman,2,3
"70,000",2,2
venue,2,2
benches,2,2
10:00,2,2
tensions,3,3
indiana,3,4
hoover,2,27
dome,3,9
stephen,12,16
seuss,2,2
exemptions,2,3
diplomatic,5,7
exorbitant,3,3
diplomat,2,3
snapchat,2,2
exemption,4,4
hawking,10,10
graham,3,7
signup,2,2
specify,3,3
sci-fi,2,3
heats,2,3
musicians,2,4
up…,2,2
on—and,3,3
chord,2,4
requirement,5,5
1936,2,2
figurehead,2,2
politically,2,2
immigration,3,5
acquisition,2,2
belgium,3,20
legislation,2,2
sophie,2,2
rampant,2,2
ministers,5,8
terabytes,2,2
pronouncing,2,2
databases,2,5
dover,2,2
whangarei,2,5
derby,2,2
poland,3,11
conglomerate,3,3
armenia,2,5
revoked,3,3
capitalist,5,5
grangeville,2,3
omaha,2,3
mispronounced,2,2
klm,2,10
oklahoma,4,8
douglass,2,2
dreamed,2,2
lewiston,2,3
xkcd,2,3
hometown,2,2
eruv,2,9
peterborough,2,2
nonexistent,3,4
guymon,2,3
null,2,21
larry,2,14
mispronouncing,2,2
